,Bull code/number,Age,AgeYear,DentalAge,AgeNumber,AgeCategory,Year,Model,Megapixels,Aperture,ShutterSpeed,ISO,FocalLength,Quality,WhiteBalance,Season,Month,Day,Date,Time,AgeClass,Head.Girth,Head.Height,Tusk.Side,Tusk.Length,Tusk.Circumference,Tusk.Shape,Tusk.Missing,Tusk.Breakage,Tusk.Arrangement,Body.Width,Shoulder.Height,Foot.Circumference,Musth.Period,Musth.Signs,Anatomy.not.visible,Anatomy.not.visible.binary,Blurred.Image,Visible.Injury,Body.Condition.Score,Ratio.bodyheight.to.bodywidth,Ratio.bodywith.to.bodyheight,Ratio.tusklength.bodywidth,Ratio.tusklength.bodyheight,Ratio.tuskcircumference.bodywidth,Ratio.tuskcircumference.bodyheight,Ratio.foot.to.bodywidth,Ratio.foot.to.bodyheight,Ratio.tusklength.to.foot,Ratio.tuskcircumference.to.foot,Ratio.tusk.circumference.to.tusk.length,Ratio.bodyheight.to.bodywidth2,Ratio.bodywith.to.bodyheight2,Ratio.tusklength.bodywidth2,Ratio.tusklength.bodyheight2,Ratio.tuskcircumference.bodywidth2,Ratio.tuskcircumference.bodyheight2,Ratio.foot.to.bodywidth2,Ratio.foot.to.bodyheight2,Ratio.tusklength.to.foot2,Ratio.tuskcircumference.to.foot2,Ratio.tusk.circumference.to.tusk.length2,Ratio.tusk.length.to.head.height,Ratio.tusk.circumference.to.head.height,Ratio.tusk.length.to.head.girth,Ratio.tusk.circumference.to.head.girth,Ratio.tusk.length.to.circumference
128,8,35+,2005,28,4,prime adult,2006,Canon DIGITAL IXUS II,3.1,3.9,0,50,10.8,Fine,Auto,dry,10,5,10/5/2006,16:44:44,Prime,65.16,97.15,left,148.48,24.72,upcurved,0,0,higher right,396.13,NA,NA,non-musth,NA,foot,0,0,0,2,NA,NA,0.374826446,NA,0.062403756,NA,NA,NA,NA,NA,0.166487069,NA,NA,0.321826446,NA,0.049403756,NA,NA,NA,NA,NA,0.142487069,1.528358209,0.254451879,2.278698588,0.379373849,6.006472492
129,8,35+,2005,29,4,prime adult,2007,FinePix S5600,5,3.2,0,64,63,Fine,Auto,wet,4,21,4/21/2007,13:14:47,Prime,38.36,115.63,left,173.7,29.49,upcurved,0,0,NA,469.03,594.87,NA,non-musth,NA,NA,0,0,0,2,1.268298403,0.788457982,0.370338784,0.291996571,0.062874443,0.049573856,NA,NA,NA,NA,0.169775475,1.005298403,0.567457982,0.317338784,0.271996571,0.049874443,0.047573856,NA,NA,NA,NA,0.145775475,1.50220531,0.25503762,4.528154327,0.768769552,5.890132248
130,8,35+,2005,27,4,prime adult,2005,CYBERSHOT,4.9,6.3,0,100,48.5,NA,Auto,wet,12,17,12/17/2005,23:53:25,Prime,100.41,140.23,left,189.27,36.53,upcurved,0,0,higher right,537.36,701.14,115.65,pre/post-musth,TGS,NA,0,0,0,3,1.304786363,0.766408991,0.352221974,0.269946088,0.067980497,0.052100864,0.215218848,0.16494566,1.636575875,0.31586684,0.193004702,1.041786363,0.545408991,0.299221974,0.249946088,0.054980497,0.050100864,0.161218848,0.15394566,1.377575875,0.30286684,0.169004702,1.349711189,0.260500606,1.884971616,0.363808386,5.181220914
131,8,35+,2005,25,4,prime adult,2003,C750UZ,3.9,3.2,0,50,39.8,Normal,Auto,wet,1,1,1/1/2003,12:34:19,Prime,NA,NA,right,383.47,75.8,upcurved,0,0,NA,1021.35,NA,NA,NA,NA,foot,0,0,0,3,NA,NA,0.375454056,NA,0.074215499,NA,NA,NA,NA,NA,0.197668657,NA,NA,0.322454056,NA,0.061215499,NA,NA,NA,NA,NA,0.173668657,NA,NA,NA,NA,5.058970976
132,8,35+,2005,27,4,prime adult,2005,C750UZ,3.9,3.7,0,100,63,Normal,Auto,dry,7,13,7/13/2005,13:45:01,Prime,150.64,254.52,right,363.18,61.56,upcurved,0,0,NA,158.5,1414.64,NA,pre/post-musth,NA,foot,0,0,0,3,NA,0.11204264,NA,0.256729627,0.065930599,0.007387038,NA,NA,NA,NA,0.028773611,NA,-0.10895736,NA,0.236729627,NA,NA,NA,NA,NA,NA,NA,1.426921264,NA,2.410913436,0.069370685,5.899610136
133,8,35+,2005,30,4,prime adult,2008,Canon DIGITAL IXUS 55,5,4.9,0,50,17.4,Fine,Auto,wet,3,8,3/8/2008,15:03:49,Prime,NA,NA,left,116.09,18.81,upcurved,0,0,higher right,369.18,NA,NA,non-musth,NA,foot,0,0,0,3,NA,NA,0.314453654,NA,0.050950756,NA,NA,NA,NA,NA,0.16202946,NA,NA,0.261453654,NA,0.037950756,NA,NA,NA,NA,NA,0.13802946,NA,NA,NA,NA,6.171717172
134,9,26,2002,24,3,adult,2002,Canon PowerShot S40,3.9,4.9,0,50,21.3,SuperFine,Auto,wet,12,22,12/22/2002,16:34:20,Prime,51.37,78.55,right,99.21,15.37,upcurved,0,0,higher left,362.08,NA,NA,NA,NA,foot,0,0,0,3,NA,NA,0.274000221,NA,0.042449183,NA,NA,NA,NA,NA,0.154923899,NA,NA,0.221000221,NA,0.029449183,NA,NA,NA,NA,NA,0.130923899,1.263017187,0.195671547,1.93128285,0.299201869,6.454782043
135,9,29,2005,27,3,adult,2005,C750UZ,3.9,3.2,0,50,24.8,Normal,Auto,wet,1,10,1/10/2005,12:11:53,Prime,29.86,131.94,right,168.87,25.88,upcurved,0,0,NA,587.9,NA,NA,non-musth,NA,foot,0,0,0,3,NA,NA,0.287242728,NA,0.044021092,NA,NA,NA,NA,NA,0.153253982,NA,NA,0.234242728,NA,0.031021092,NA,NA,NA,NA,NA,0.129253982,1.279899955,0.196149765,5.655391829,0.866711319,6.52511592
136,9,32,2008,30,3,adult,2008,NIKON D50,3.4,5.6,0,200,300,Fine,Shade,dry,5,13,5/13/2008,12:04:04,Prime,NA,47.86,right,67.24,9.56,upcurved,0,0,NA,206.89,NA,NA,NA,NA,foot,0,0,0,4,NA,NA,0.325003625,NA,0.04620813,NA,NA,NA,NA,NA,0.142177275,NA,NA,0.272003625,NA,0.03320813,NA,NA,NA,NA,NA,0.118177275,1.404931049,0.199749269,NA,NA,7.033472803
137,9,29,2005,27,3,adult,2005,C750UZ,3.9,3.7,0,69,63,Normal,Auto,wet,1,10,1/10/2005,12:45:06,Prime,120.91,267.82,right,359.8,54.34,upcurved,0,0,parallel,1168.37,NA,NA,non-musth,NA,foot,0,0,0,3,NA,NA,0.307950392,NA,0.046509239,NA,NA,NA,NA,NA,0.151028349,NA,NA,0.254950392,NA,0.033509239,NA,NA,NA,NA,NA,0.127028349,1.343439624,0.202897468,2.975767099,0.449425192,6.621273463
138,9,32,2002,30,3,adult,2008,C740UZ,3.1,4,0,64,34.7,Normal,Auto,dry,6,17,6/17/2008,14:20,Prime,49.31,175.12,right,235.82,36.02,upcurved,0,0,NA,818.9,NA,NA,non-musth,NA,foot,0,0,0,4,NA,NA,0.287971669,NA,0.043985835,NA,NA,NA,NA,NA,0.152743618,NA,NA,0.234971669,NA,0.030985835,NA,NA,NA,NA,NA,0.128743618,1.346619461,0.205687529,4.78239708,0.730480633,6.546918379
139,9,30,2006,28,3,adult,2006,NIKON D50,6,6,0,400,110,Normal,Auto,wet,12,5,12/5/2006,10:24:14,Prime,15.82,59.29,left,95.59,12.21,upcurved,0,0,NA,246.62,NA,NA,non-musth,NA,foot,0,0,0,3,NA,NA,0.387600357,NA,0.049509367,NA,NA,NA,NA,NA,0.127733026,NA,NA,0.334600357,NA,0.036509367,NA,NA,NA,NA,NA,0.103733026,1.612244898,0.20593692,6.042351454,0.771807838,7.828828829
140,9,32,2002,30,3,adult,2008,C740UZ,3.1,3.5,0,64,50.9,Normal,Auto,dry,6,17,6/17/2008,14:20,Prime,154.03,242.13,left,345.54,50.25,upcurved,0,0,NA,1011.68,1242.85,196.26,NA,NA,NA,0,0,0,4,1.228501107,0.81400008,0.341550688,0.278022287,0.049669856,0.040431267,0.193994148,0.157911252,1.760623662,0.256037909,0.145424553,0.965501107,0.59300008,0.288550688,0.258022287,0.036669856,0.038431267,0.139994148,0.146911252,1.501623662,0.243037909,0.121424553,1.427084624,0.207533143,2.243329222,0.326235149,6.87641791
141,9,31,2007,29,3,adult,2007,Canon PowerShot S3 IS,5.9,4,0,100,45.2,SuperFine,Auto,dry,6,15,6/15/2007,10:11:20,Prime,47.05,117.08,left,128.54,24.87,upcurved,0,1,higher left,512.63,582.29,101.05,non-musth,NA,NA,0,0,0,4,1.135887482,0.880368888,0.250746152,0.220749111,0.048514523,0.042710677,0.19712073,0.173538958,1.272043543,0.246115784,0.193480629,0.872887482,0.659368888,0.197746152,0.200749111,0.035514523,0.040710677,0.14312073,0.162538958,1.013043543,0.233115784,0.169480629,1.09788179,0.212418859,2.731987248,0.52858661,5.168476076
142,9,30,2006,28,3,adult,2006,NIKON D50,6,6,0,400,110,Normal,Auto,wet,12,5,12/5/2006,10:24:11,Prime,17.17,58.99,left,95.49,12.55,upcurved,0,0,higher left,246.03,NA,NA,non-musth,NA,foot,0,0,0,3,NA,NA,0.3881234,NA,0.051010039,NA,NA,NA,NA,NA,0.131427375,NA,NA,0.3351234,NA,0.038010039,NA,NA,NA,NA,NA,0.107427375,1.61874894,0.212747923,5.56144438,0.730926034,7.60876494
143,9,NA,2005,27,NA,NA,2005,C750UZ,3.9,3.2,0,50,26.4,Normal,Auto,wet,1,10,1/10/2005,12:10:25,Prime,104.06,137.93,right,183.56,29.55,upcurved,0,0,NA,612.03,734.01,128.58,non-musth,NA,NA,0,0,0,3,1.199303956,0.833816978,0.299919939,0.250078337,0.048281947,0.040258307,0.210087741,0.175174725,1.427593716,0.229818012,0.160982785,0.936303956,0.612816978,0.246919939,0.230078337,0.035281947,0.038258307,0.156087741,0.164174725,1.168593716,0.216818012,0.136982785,1.330819981,0.214239107,1.763982318,0.283970786,6.211844332
144,9,32,2008,30,3,adult,2008,NIKON D50,3.4,5.6,0,200,300,Fine,Shade,dry,5,13,5/13/2008,12:04:00,Prime,24.96,46.72,right,66.94,10.01,upcurved,0,0,higher left,199.15,NA,NA,NA,NA,foot,0,0,0,5,NA,NA,0.336128546,NA,0.05026362,NA,NA,NA,NA,NA,0.149536899,NA,NA,0.283128546,NA,0.03726362,NA,NA,NA,NA,NA,0.125536899,1.432791096,0.214255137,2.681891026,0.401041667,6.687312687
145,9,30,2006,28,3,adult,2006,NIKON D50,6,6,0,400,110,Normal,Auto,wet,12,5,12/5/2006,10:24:06,Prime,19.88,60.75,left,98.19,13.04,upcurved,0,0,NA,260.57,NA,NA,non-musth,NA,foot,0,0,0,3,NA,NA,0.376827724,NA,0.050044134,NA,NA,NA,NA,NA,0.132803748,NA,NA,0.323827724,NA,0.037044134,NA,NA,NA,NA,NA,0.108803748,1.616296296,0.214650206,4.939134809,0.655935614,7.529907975
146,9,31,2007,29,3,adult,2007,Canon PowerShot S3 IS,5.9,4,0,100,45.2,SuperFine,Auto,dry,6,15,6/15/2007,10:11:47,Prime,34.05,106.71,left,126.07,23.31,upcurved,0,0,higher left,581.57,NA,NA,non-musth,NA,foot,0,0,0,4,NA,NA,0.216775281,NA,0.04008116,NA,NA,NA,NA,NA,0.184897279,NA,NA,0.163775281,NA,0.02708116,NA,NA,NA,NA,NA,0.160897279,1.181426296,0.218442508,3.702496329,0.684581498,5.408408408
147,9,32,2008,30,3,adult,2008,NIKON D50,3.4,5.6,0,200,300,Fine,Shade,wet,2,18,2/18/2008,10:48:15,Prime,NA,NA,right,23.65,3.95,upcurved,0,0,NA,70.09,NA,NA,NA,NA,foot,0,0,0,4,NA,NA,0.337423313,NA,0.056356114,NA,NA,NA,NA,NA,0.167019027,NA,NA,0.284423313,NA,0.043356114,NA,NA,NA,NA,NA,0.143019027,NA,NA,NA,NA,5.987341772
148,10,32,2004,25,3,adult,2004,C740UZ,3.1,3.5,0,200,54.1,Normal,Auto,wet,1,5,1/5/2004,6:49:25,Prime,115.17,234.27,left,88.97,43.6,upcurved,0,0,higher left,1125.99,1255.73,210.02,non-musth,NA,foot,0,0,0,3,1.115223048,0.896681611,0.079014911,0.070851218,0.038721481,0.03472084,0.186520307,0.167249329,0.423626321,0.207599276,0.490052827,0.852223048,0.675681611,0.026014911,0.050851218,0.025721481,0.03272084,0.132520307,0.156249329,0.164626321,0.194599276,0.466052827,0.379775473,0.186110044,0.772510202,0.378570808,2.04059633
149,10,32,2004,25,3,adult,2004,C740UZ,3.1,3.2,0,200,39.8,Normal,Auto,wet,1,5,1/5/2004,6:29:16,Prime,51,223.22,right,260.35,42.52,upcurved,0,0,NA,999.28,NA,NA,non-musth,NA,foot,0,0,0,4,NA,NA,0.260537587,NA,0.042550636,NA,NA,NA,NA,NA,0.16331861,NA,NA,0.207537587,NA,0.029550636,NA,NA,NA,NA,NA,0.13931861,1.166338142,0.190484724,5.104901961,0.83372549,6.123000941
150,10,32,2004,25,3,adult,2004,C740UZ,3.1,3.5,0,200,54.1,Normal,Auto,wet,1,5,1/5/2004,6:49:51,Prime,161.04,240.25,left,83.16,46.14,upcurved,0,0,NA,1053.29,1290.65,202.39,non-musth,NA,foot,0,0,0,4,1.225351043,0.816092666,0.078952615,0.06443265,0.0438056,0.035749429,0.19215031,0.156812459,0.410889866,0.22797569,0.554834055,0.962351043,0.595092666,0.025952615,0.04443265,0.0308056,0.033749429,0.13815031,0.145812459,0.151889866,0.21497569,0.530834055,0.346139438,0.192049948,0.516393443,0.286512668,1.802340702
151,10,33,2005,26,3,adult,2005,C750UZ,3.9,3.7,0,50,63,Normal,Auto,wet,1,25,1/25/2005,12:05:10,Prime,67.63,193.13,right,222.27,38.75,upcurved,0,0,NA,880.87,NA,NA,pre/post-musth,TGS,foot,0,0,0,5,NA,NA,0.252330083,NA,0.0439906,NA,NA,NA,NA,NA,0.174337517,NA,NA,0.199330083,NA,0.0309906,NA,NA,NA,NA,NA,0.150337517,1.150882825,0.200642055,3.286559219,0.572970575,5.736
152,10,35,2007,28,3,adult,2007,Canon EOS 400D DIGITAL,10.1,7.1,0,400,300,Fine,Auto,dry,10,24,10/24/2007,9:56:12,Prime,103.48,318.01,right,415.4,64.23,upcurved,0,0,NA,1445.98,NA,NA,non-musth,NA,foot,0,0,0,5,NA,NA,0.287279215,NA,0.044419702,NA,NA,NA,NA,NA,0.154622051,NA,NA,0.234279215,NA,0.031419702,NA,NA,NA,NA,NA,0.130622051,1.306248231,0.201974781,4.014302281,0.620699652,6.467382843
153,10,35,2007,28,3,adult,2007,Canon EOS 400D DIGITAL,10.1,8,0,400,300,Fine,Auto,dry,10,24,10/24/2007,9:56:11,Prime,81.3,317.58,right,407.47,67,upcurved,0,0,NA,1444.57,NA,NA,non-musth,NA,foot,0,0,0,5,NA,NA,0.282070097,NA,0.046380584,NA,NA,NA,NA,NA,0.164429283,NA,NA,0.229070097,NA,0.033380584,NA,NA,NA,NA,NA,0.140429283,1.283046791,0.210970464,5.011931119,0.824108241,6.081641791
154,10,36,2008,29,4,prime adult,2008,C750UZ,3.9,4,0,50,19.6,Normal,Auto,wet,11,27,11/27/2008,13:25:29,Prime,84.22,266.21,right,325.5,56.78,upcurved,0,0,NA,1181.44,NA,NA,non-musth,NA,foot,0,0,0,5,NA,NA,0.275511241,NA,0.048059995,NA,NA,NA,NA,NA,0.174439324,NA,NA,0.222511241,NA,0.035059995,NA,NA,NA,NA,NA,0.150439324,1.222718906,0.21329026,3.864877701,0.674186654,5.732652342
155,10,35,2007,28,3,adult,2007,Canon EOS 400D DIGITAL,10.1,5,0,400,75,Fine,Auto,dry,10,19,10/19/2007,17:29:02,Prime,105.68,243.1,left,237.21,52.61,upcurved,0,0,higher left,1227.21,NA,NA,non-musth,NA,foot,0,0,0,5,NA,NA,0.193292102,NA,0.042869599,NA,NA,NA,NA,NA,0.221786603,NA,NA,0.140292102,NA,0.029869599,NA,NA,NA,NA,NA,0.197786603,0.975771288,0.216412999,2.244606359,0.497823618,4.508838624
156,10,35,2007,28,3,adult,2007,Canon EOS 400D DIGITAL,10.1,5,0,400,75,Fine,Auto,dry,10,19,10/19/2007,17:29:05,Prime,172.31,246.91,left,215.53,53.69,upcurved,0,0,higher left,1198.25,NA,NA,non-musth,NA,foot,0,0,0,5,NA,NA,0.179870645,NA,0.04480701,NA,NA,NA,NA,NA,0.249106853,NA,NA,0.126870645,NA,0.03180701,NA,NA,NA,NA,NA,0.225106853,0.872909157,0.217447653,1.250826998,0.311589577,4.014341591
157,10,35,2007,28,3,adult,2007,Canon EOS 400D DIGITAL,10.1,5,0,400,75,Fine,Auto,dry,10,19,10/19/2007,17:29:01,Prime,129.42,239.24,left,227.62,52.04,upcurved,0,0,higher left,1192.8,NA,NA,non-musth,NA,foot,0,0,0,5,NA,NA,0.190828303,NA,0.043628437,NA,NA,NA,NA,NA,0.228626658,NA,NA,0.137828303,NA,0.030628437,NA,NA,NA,NA,NA,0.204626658,0.951429527,0.217522153,1.758769896,0.402101684,4.373943121
158,10,35,2007,28,3,adult,2007,Canon EOS 400D DIGITAL,10.1,5,0,400,75,Fine,Auto,dry,10,19,10/19/2007,17:29:03,Prime,133.96,247.39,left,228.6,54.76,upcurved,0,0,higher left,1206.84,NA,NA,non-musth,NA,foot,0,0,0,5,NA,NA,0.189420304,NA,0.045374698,NA,NA,NA,NA,NA,0.239545057,NA,NA,0.136420304,NA,0.032374698,NA,NA,NA,NA,NA,0.215545057,0.924047051,0.221350903,1.706479546,0.40877874,4.174579985
159,10,35+,2003,29,4,prime adult,2008,C740UZ,3.1,3.7,0,84,63,Normal,Auto,dry,6,19,6/19/2008,11:40,Prime,68.6,199.2,left,199.61,44.11,upcurved,0,0,NA,902.13,NA,NA,non-musth,NA,foot,0,0,0,4,NA,NA,0.221265228,NA,0.048895392,NA,NA,NA,NA,NA,0.220980913,NA,NA,0.168265228,NA,0.035895392,NA,NA,NA,NA,NA,0.196980913,1.002058233,0.221435743,2.909766764,0.643002915,4.525277715
160,10,35,2007,28,3,adult,2007,FinePix S5600,5,5,0,200,6.9,Normal,Cloudy,wet,12,14,12/14/2007,11:06:19,Prime,NA,NA,right,347.88,52.66,upcurved,0,0,higher left,1066.8,1264.15,NA,non-musth,NA,foot,0,0,0,5,1.184992501,0.843887197,0.326096738,0.275188862,0.04936258,0.041656449,NA,NA,NA,NA,0.151374037,0.921992501,0.622887197,0.273096738,0.255188862,0.03636258,0.039656449,NA,NA,NA,NA,0.127374037,NA,NA,NA,NA,6.606152678
161,11,23,2005,23,2,young adult,2007,FinePix S5600,5,5,0.003125,100,16.7,Normal,Auto,wet,1,12,1/12/2007,2:59 PM,Young,43.98,201.95,right,162.64,40.34,upcurved,0,0,NA,805.51,1119.43,181.88,NA,NA,NA,0,0,0,5,1.389715832,0.719571568,0.201909349,0.145288227,0.050080073,0.036036197,0.225794838,0.162475546,0.894215967,0.22179459,0.248032464,1.126715832,0.498571568,0.148909349,0.125288227,0.037080073,0.034036197,0.171794838,0.151475546,0.635215967,0.20879459,0.224032464,0.805347858,0.199752414,3.698044566,0.917235107,4.031730293
162,11,22,2005,22,2,young adult,2006,Canon PowerShot S3 IS,5.9,3.5,0.005,200,56.8,SuperFine,Auto,dry,10,18,10/18/2006,4:32 PM,Young,77.05,135.58,left,94.71,27.68,upcurved,0,0,NA,562.99,720.63,129.17,non-musth,NA,NA,0,0,0,3,1.280004973,0.781246964,0.168226789,0.131426668,0.04916606,0.038410835,0.229435692,0.179245938,0.733219788,0.214291244,0.292260585,1.017004973,0.560246964,0.115226789,0.111426668,0.03616606,0.036410835,0.175435692,0.168245938,0.474219788,0.201291244,0.268260585,0.698554359,0.204159906,1.229201817,0.359247242,3.421604046
163,11,22,2005,22,2,young adult,2006,Canon PowerShot S3 IS,5.9,3.5,0.008,200,56.8,SuperFine,Auto,dry,10,18,10/18/2006,4:32 PM,Young,51.53,138.06,left,100.68,29.48,upcurved,0,0,NA,610.63,NA,NA,non-musth,NA,foot,0,0,0,3,NA,NA,0.164878896,NA,0.048278008,NA,NA,NA,NA,NA,0.292808899,NA,NA,0.111878896,NA,0.035278008,NA,NA,NA,NA,NA,0.268808899,0.729248153,0.213530349,1.953813313,0.572093926,3.415196744
164,11,22,2005,22,2,young adult,2006,Finecam M410R,3.9,5.6,0.002857143,100,5.7,NA,Auto,dry,10,8,10/8/2006,7:47 AM,Young,NA,NA,left,119.53,31.03,upcurved,0,0,NA,691.99,NA,NA,NA,NA,foot,0,0,0,3,NA,NA,0.17273371,NA,0.044841688,NA,NA,NA,NA,NA,0.2596001,NA,NA,0.11973371,NA,0.031841688,NA,NA,NA,NA,NA,0.2356001,NA,NA,NA,NA,3.852078634
165,12,32,2004,23,3,adult,2004,C740UZ,3.1,3.7,0,93,63,Normal,Auto,wet,2,4,2/4/2004,6:56:30,Prime,78.72,208.28,left,201.95,45.89,straight,0,0,NA,970.06,1067.3,184.64,non-musth,NA,NA,0,0,0,4,1.100241222,0.908891596,0.208182999,0.189215778,0.047306352,0.042996346,0.190338742,0.172997283,1.09375,0.248537695,0.227234464,0.837241222,0.687891596,0.155182999,0.169215778,0.034306352,0.040996346,0.136338742,0.161997283,0.83475,0.235537695,0.203234464,0.96960822,0.220328404,2.565421748,0.582952236,4.400740902
166,12,36,2008,27,4,prime adult,2008,NIKON D50,3.4,5.3,0,200,250,Fine,Shade,wet,4,28,4/28/2008,11:16:45,Prime,18.14,48.97,left,60.37,11.13,upcurved,0,0,NA,222.43,NA,NA,non-musth,NA,foot,0,0,0,4,NA,NA,0.27141123,NA,0.050038214,NA,NA,NA,NA,NA,0.184363094,NA,NA,0.21841123,NA,0.037038214,NA,NA,NA,NA,NA,0.160363094,1.232795589,0.227282009,3.32800441,0.613561191,5.424079066
167,12,36,2008,27,4,prime adult,2008,FinePix S5600,5,5,0,200,63,Normal,Cloudy,wet,4,20,4/20/2008,22:09:47,Prime,109.66,245.03,right,308.01,56.63,upcurved,0,0,NA,NA,1303.41,208.69,non-musth,NA,anal flap,0,0,0,NA,NA,NA,NA,0.236310908,NA,0.043447572,NA,0.160110786,1.475921223,0.271359433,0.183857667,NA,NA,NA,0.216310908,NA,0.041447572,NA,0.149110786,1.216921223,0.258359433,0.159857667,1.257029751,0.231114557,2.80877257,0.516414372,5.438989935
